Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,Costs,label,predicted label,Predicted cost,Predicted cost differential
0.0,0.05,0.99,512,17,512,0.0,5,4,4,64,128,128,"0.004286923076923077, 0.004805714285714286, 0.004790000000000001, 0.004914285714285714, 0.004998571428571429, 0.004855714285714285, 0.004855714285714285",0,0,0.004286923076923077,0.0
0.0,0.05,0.99,512,17,512,0.0,5,4,2,8,64,64,"0.004814615384615385, 0.004772857142857143, 0.004622857142857143, 0.00474, 0.004704285714285715, 0.004738571428571428, 0.004661428571428572",4,0,0.004814615384615385,0.0001103296703296704
0.0,0.05,0.99,512,17,512,0.0,5,4,1,1,64,0,"0.004715510204081633, 0.0046700000000000005, 0.005229999999999999, 0.00498, 0.00479, 0.00475, 0.00479",0,0,0.004715510204081633,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,4,68,128,128,"0.00584, 0.005202857142857142, 0.005207142857142856, 0.005291428571428571, 0.0054257142857142854, 0.0052957142857142855, 0.00524",1,1,0.005202857142857142,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,0,0,0,0,"0.0053007692307692296, 0.005577142857142857, 0.005311428571428572, 0.005464285714285714, 0.0054399999999999995, 0.005518571428571428, 0.005352857142857144",0,0,0.0053007692307692296,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,1,6,64,0,"0.005429183673469391, 0.00515, 0.00572, 0.0052899999999999996, 0.00513, 0.00512, 0.00512",0,0,0.005429183673469391,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,68,128,128,"0.004409230769230769, 0.005064285714285714, 0.005021428571428572, 0.005088571428571428, 0.0052871428571428574, 0.005138571428571428, 0.005074285714285714",0,0,0.004409230769230769,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.005016923076923077, 0.005034285714285714, 0.00481, 0.00495, 0.004918571428571429, 0.004937142857142857, 0.004895714285714286",2,0,0.005016923076923077,0.00020692307692307677
0.0,0.06,1.11,512,17,512,0.0,5,4,1,6,64,0,"0.004924285714285714, 0.0049700000000000005, 0.00547, 0.0052, 0.00499, 0.00513, 0.00499",0,0,0.004924285714285714,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,4,68,128,128,"0.00584, 0.005202857142857142, 0.005207142857142856, 0.005291428571428571, 0.0054257142857142854, 0.0052957142857142855, 0.00524",1,1,0.005202857142857142,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,0,0,0,0,"0.0053007692307692296, 0.005577142857142857, 0.005311428571428572, 0.005464285714285714, 0.0054399999999999995, 0.005518571428571428, 0.005352857142857144",0,0,0.0053007692307692296,0.0
0.07,0.05,134.66,16,16,20736,0.51,128,64,1,6,64,0,"0.005429183673469391, 0.00515, 0.00572, 0.0052899999999999996, 0.00513, 0.00512, 0.00512",0,0,0.005429183673469391,0.0
0.0,0.05,1.11,512,17,512,0.0,5,4,4,68,128,128,"0.004409230769230769, 0.005064285714285714, 0.005021428571428572, 0.005088571428571428, 0.0052871428571428574, 0.005138571428571428, 0.005074285714285714",0,0,0.004409230769230769,0.0
0.0,0.05,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.005016923076923077, 0.005034285714285714, 0.00481, 0.00495, 0.004918571428571429, 0.004937142857142857, 0.004895714285714286",2,0,0.005016923076923077,0.00020692307692307677
0.0,0.05,1.11,512,17,512,0.0,5,4,1,6,64,0,"0.004924285714285714, 0.0049700000000000005, 0.00547, 0.0052, 0.00499, 0.00513, 0.00499",0,0,0.004924285714285714,0.0
0.07,0.05,132.05,16,16,20736,0.51,128,64,4,68,128,128,"0.00584, 0.005202857142857142, 0.005207142857142856, 0.005291428571428571, 0.0054257142857142854, 0.0052957142857142855, 0.00524",1,1,0.005202857142857142,0.0
0.07,0.05,132.05,16,16,20736,0.51,128,64,0,0,0,0,"0.0053007692307692296, 0.005577142857142857, 0.005311428571428572, 0.005464285714285714, 0.0054399999999999995, 0.005518571428571428, 0.005352857142857144",0,0,0.0053007692307692296,0.0
0.07,0.05,132.05,16,16,20736,0.51,128,64,1,6,64,0,"0.005429183673469391, 0.00515, 0.00572, 0.0052899999999999996, 0.00513, 0.00512, 0.00512",0,0,0.005429183673469391,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,68,128,128,"0.004409230769230769, 0.005064285714285714, 0.005021428571428572, 0.005088571428571428, 0.0052871428571428574, 0.005138571428571428, 0.005074285714285714",0,0,0.004409230769230769,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.005016923076923077, 0.005034285714285714, 0.00481, 0.00495, 0.004918571428571429, 0.004937142857142857, 0.004895714285714286",2,0,0.005016923076923077,0.00020692307692307677
0.0,0.06,1.11,512,17,512,0.0,5,4,1,6,64,0,"0.004924285714285714, 0.0049700000000000005, 0.00547, 0.0052, 0.00499, 0.00513, 0.00499",0,0,0.004924285714285714,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,4,68,128,128,"0.00584, 0.005202857142857142, 0.005207142857142856, 0.005291428571428571, 0.0054257142857142854, 0.0052957142857142855, 0.00524",1,1,0.005202857142857142,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,0,0,0,0,"0.0053007692307692296, 0.005577142857142857, 0.005311428571428572, 0.005464285714285714, 0.0054399999999999995, 0.005518571428571428, 0.005352857142857144",0,0,0.0053007692307692296,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,1,6,64,0,"0.005429183673469391, 0.00515, 0.00572, 0.0052899999999999996, 0.00513, 0.00512, 0.00512",0,0,0.005429183673469391,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,68,128,128,"0.004409230769230769, 0.005064285714285714, 0.005021428571428572, 0.005088571428571428, 0.0052871428571428574, 0.005138571428571428, 0.005074285714285714",0,0,0.004409230769230769,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.005016923076923077, 0.005034285714285714, 0.00481, 0.00495, 0.004918571428571429, 0.004937142857142857, 0.004895714285714286",2,0,0.005016923076923077,0.00020692307692307677
0.0,0.06,1.11,512,17,512,0.0,5,4,1,6,64,0,"0.004924285714285714, 0.0049700000000000005, 0.00547, 0.0052, 0.00499, 0.00513, 0.00499",0,0,0.004924285714285714,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,4,68,128,128,"0.00584, 0.005202857142857142, 0.005207142857142856, 0.005291428571428571, 0.0054257142857142854, 0.0052957142857142855, 0.00524",1,1,0.005202857142857142,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,0,0,0,0,"0.0053007692307692296, 0.005577142857142857, 0.005311428571428572, 0.005464285714285714, 0.0054399999999999995, 0.005518571428571428, 0.005352857142857144",0,0,0.0053007692307692296,0.0
0.07,0.05,130.19,16,16,20736,0.51,128,64,1,6,64,0,"0.005429183673469391, 0.00515, 0.00572, 0.0052899999999999996, 0.00513, 0.00512, 0.00512",0,0,0.005429183673469391,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,68,128,128,"0.004409230769230769, 0.005064285714285714, 0.005021428571428572, 0.005088571428571428, 0.0052871428571428574, 0.005138571428571428, 0.005074285714285714",0,0,0.004409230769230769,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.005016923076923077, 0.005034285714285714, 0.00481, 0.00495, 0.004918571428571429, 0.004937142857142857, 0.004895714285714286",2,0,0.005016923076923077,0.00020692307692307677
0.0,0.06,1.11,512,17,512,0.0,5,4,1,6,64,0,"0.004924285714285714, 0.0049700000000000005, 0.00547, 0.0052, 0.00499, 0.00513, 0.00499",0,0,0.004924285714285714,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,2,9,64,64,"0.007309384615384615, 0.003668571428571428, 0.0036714285714285716, 0.003731428571428571, 0.0037471428571428577, 0.003671428571428571, 0.0037014285714285712",1,1,0.003668571428571428,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,0,0,0,0,"0.0037084615384615385, 0.004761571428571428, 0.004950428571428572, 0.004846142857142857, 0.004745285714285714, 0.004839285714285714, 0.004736142857142856",0,0,0.0037084615384615385,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,0,0,0,0,"0.004656163265306121, 0.0037, 0.00366, 0.0038, 0.0037, 0.0036799999999999997, 0.00367",0,0,0.004656163265306121,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,2,9,64,64,"0.007576615384615386, 0.011956999999999999, 0.013113857142857146, 0.012189000000000002, 0.012025857142857142, 0.012772285714285713, 0.012135857142857144",0,0,0.007576615384615386,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011823692307692306, 0.011079, 0.011037571428571428, 0.01113642857142857, 0.010834857142857144, 0.011247428571428571, 0.010971142857142858",3,0,0.011823692307692306,0.0006872637362637362
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011112387755102043, 0.012428, 0.010847, 0.011391, 0.013569999999999999, 0.012221, 0.012889",0,0,0.011112387755102043,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,2,9,64,64,"0.007309384615384615, 0.003668571428571428, 0.0036714285714285716, 0.003731428571428571, 0.0037471428571428577, 0.003671428571428571, 0.0037014285714285712",1,1,0.003668571428571428,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,0,0,0,0,"0.0037084615384615385, 0.004761571428571428, 0.004950428571428572, 0.004846142857142857, 0.004745285714285714, 0.004839285714285714, 0.004736142857142856",0,0,0.0037084615384615385,0.0
0.0,0.02,1.76,16,16,256,0.01,128,64,0,0,0,0,"0.004656163265306121, 0.0037, 0.00366, 0.0038, 0.0037, 0.0036799999999999997, 0.00367",0,0,0.004656163265306121,0.0
0.0,0.05,0.62,512,17,512,0.0,5,4,2,9,64,64,"0.007576615384615386, 0.011956999999999999, 0.013113857142857146, 0.012189000000000002, 0.012025857142857142, 0.012772285714285713, 0.012135857142857144",0,0,0.007576615384615386,0.0
0.0,0.05,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011823692307692306, 0.011079, 0.011037571428571428, 0.01113642857142857, 0.010834857142857144, 0.011247428571428571, 0.010971142857142858",3,0,0.011823692307692306,0.0006872637362637362
0.0,0.05,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011112387755102043, 0.012428, 0.010847, 0.011391, 0.013569999999999999, 0.012221, 0.012889",0,0,0.011112387755102043,0.0
0.0,0.02,1.45,16,16,256,0.01,128,64,2,9,64,64,"0.007309384615384615, 0.003668571428571428, 0.0036714285714285716, 0.003731428571428571, 0.0037471428571428577, 0.003671428571428571, 0.0037014285714285712",1,1,0.003668571428571428,0.0
0.0,0.02,1.45,16,16,256,0.01,128,64,0,0,0,0,"0.0037084615384615385, 0.004761571428571428, 0.004950428571428572, 0.004846142857142857, 0.004745285714285714, 0.004839285714285714, 0.004736142857142856",0,0,0.0037084615384615385,0.0
0.0,0.02,1.45,16,16,256,0.01,128,64,0,0,0,0,"0.004656163265306121, 0.0037, 0.00366, 0.0038, 0.0037, 0.0036799999999999997, 0.00367",0,0,0.004656163265306121,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,2,9,64,64,"0.007576615384615386, 0.011956999999999999, 0.013113857142857146, 0.012189000000000002, 0.012025857142857142, 0.012772285714285713, 0.012135857142857144",0,0,0.007576615384615386,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011823692307692306, 0.011079, 0.011037571428571428, 0.01113642857142857, 0.010834857142857144, 0.011247428571428571, 0.010971142857142858",3,0,0.011823692307692306,0.0006872637362637362
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011112387755102043, 0.012428, 0.010847, 0.011391, 0.013569999999999999, 0.012221, 0.012889",0,0,0.011112387755102043,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,2,9,64,64,"0.007309384615384615, 0.003668571428571428, 0.0036714285714285716, 0.003731428571428571, 0.0037471428571428577, 0.003671428571428571, 0.0037014285714285712",1,1,0.003668571428571428,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,0,0,0,0,"0.0037084615384615385, 0.004761571428571428, 0.004950428571428572, 0.004846142857142857, 0.004745285714285714, 0.004839285714285714, 0.004736142857142856",0,0,0.0037084615384615385,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,0,0,0,0,"0.004656163265306121, 0.0037, 0.00366, 0.0038, 0.0037, 0.0036799999999999997, 0.00367",0,0,0.004656163265306121,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,2,9,64,64,"0.007576615384615386, 0.011956999999999999, 0.013113857142857146, 0.012189000000000002, 0.012025857142857142, 0.012772285714285713, 0.012135857142857144",0,0,0.007576615384615386,0.0
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011823692307692306, 0.011079, 0.011037571428571428, 0.01113642857142857, 0.010834857142857144, 0.011247428571428571, 0.010971142857142858",3,0,0.011823692307692306,0.0006872637362637362
0.0,0.07,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011112387755102043, 0.012428, 0.010847, 0.011391, 0.013569999999999999, 0.012221, 0.012889",0,0,0.011112387755102043,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,2,9,64,64,"0.007309384615384615, 0.003668571428571428, 0.0036714285714285716, 0.003731428571428571, 0.0037471428571428577, 0.003671428571428571, 0.0037014285714285712",1,1,0.003668571428571428,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,0,0,0,0,"0.0037084615384615385, 0.004761571428571428, 0.004950428571428572, 0.004846142857142857, 0.004745285714285714, 0.004839285714285714, 0.004736142857142856",0,0,0.0037084615384615385,0.0
0.0,0.02,1.29,16,16,256,0.01,128,64,0,0,0,0,"0.004656163265306121, 0.0037, 0.00366, 0.0038, 0.0037, 0.0036799999999999997, 0.00367",0,0,0.004656163265306121,0.0
0.0,0.06,0.62,512,17,512,0.0,5,4,2,9,64,64,"0.007576615384615386, 0.011956999999999999, 0.013113857142857146, 0.012189000000000002, 0.012025857142857142, 0.012772285714285713, 0.012135857142857144",0,0,0.007576615384615386,0.0
0.0,0.06,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011823692307692306, 0.011079, 0.011037571428571428, 0.01113642857142857, 0.010834857142857144, 0.011247428571428571, 0.010971142857142858",3,0,0.011823692307692306,0.0006872637362637362
0.0,0.06,0.62,512,17,512,0.0,5,4,0,0,0,0,"0.011112387755102043, 0.012428, 0.010847, 0.011391, 0.013569999999999999, 0.012221, 0.012889",0,0,0.011112387755102043,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,4,67,128,128,"0.0062192307692307686, 0.0056614285714285725, 0.005651428571428571, 0.005748571428571429, 0.005900000000000001, 0.005751428571428572, 0.005685714285714286",1,1,0.0056614285714285725,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,0,0,0,0,"0.005756923076923077, 0.006011428571428572, 0.00572, 0.005898571428571428, 0.005887142857142856, 0.005942857142857143, 0.005797142857142857",0,0,0.005756923076923077,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,1,4,128,0,"0.005865714285714287, 0.00556, 0.006220000000000001, 0.00576, 0.00556, 0.00556, 0.00556",0,0,0.005865714285714287,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,67,128,128,"0.004341538461538462, 0.0049099999999999994, 0.004907142857142857, 0.005, 0.005104285714285715, 0.004982857142857142, 0.004974285714285715",0,0,0.004341538461538462,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.004892307692307692, 0.004897142857142857, 0.00471, 0.004815714285714285, 0.004812857142857142, 0.004855714285714287, 0.004764285714285714",2,0,0.004892307692307692,0.00018230769230769255
0.0,0.06,1.11,512,17,512,0.0,5,4,1,4,128,0,"0.004814897959183674, 0.00481, 0.00527, 0.00499, 0.00479, 0.00499, 0.00481",0,0,0.004814897959183674,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,4,67,128,128,"0.0062192307692307686, 0.0056614285714285725, 0.005651428571428571, 0.005748571428571429, 0.005900000000000001, 0.005751428571428572, 0.005685714285714286",1,1,0.0056614285714285725,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,0,0,0,0,"0.005756923076923077, 0.006011428571428572, 0.00572, 0.005898571428571428, 0.005887142857142856, 0.005942857142857143, 0.005797142857142857",0,0,0.005756923076923077,0.0
0.08,0.05,166.12,16,16,25600,0.62,128,64,1,4,128,0,"0.005865714285714287, 0.00556, 0.006220000000000001, 0.00576, 0.00556, 0.00556, 0.00556",0,0,0.005865714285714287,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,67,128,128,"0.004341538461538462, 0.0049099999999999994, 0.004907142857142857, 0.005, 0.005104285714285715, 0.004982857142857142, 0.004974285714285715",0,0,0.004341538461538462,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.004892307692307692, 0.004897142857142857, 0.00471, 0.004815714285714285, 0.004812857142857142, 0.004855714285714287, 0.004764285714285714",2,0,0.004892307692307692,0.00018230769230769255
0.0,0.06,1.11,512,17,512,0.0,5,4,1,4,128,0,"0.004814897959183674, 0.00481, 0.00527, 0.00499, 0.00479, 0.00499, 0.00481",0,0,0.004814897959183674,0.0
0.08,0.05,163.22,16,16,25600,0.62,128,64,4,67,128,128,"0.0062192307692307686, 0.0056614285714285725, 0.005651428571428571, 0.005748571428571429, 0.005900000000000001, 0.005751428571428572, 0.005685714285714286",1,1,0.0056614285714285725,0.0
0.08,0.05,163.22,16,16,25600,0.62,128,64,0,0,0,0,"0.005756923076923077, 0.006011428571428572, 0.00572, 0.005898571428571428, 0.005887142857142856, 0.005942857142857143, 0.005797142857142857",0,0,0.005756923076923077,0.0
0.08,0.05,163.22,16,16,25600,0.62,128,64,1,4,128,0,"0.005865714285714287, 0.00556, 0.006220000000000001, 0.00576, 0.00556, 0.00556, 0.00556",0,0,0.005865714285714287,0.0
0.0,0.05,1.11,512,17,512,0.0,5,4,4,67,128,128,"0.004341538461538462, 0.0049099999999999994, 0.004907142857142857, 0.005, 0.005104285714285715, 0.004982857142857142, 0.004974285714285715",0,0,0.004341538461538462,0.0
0.0,0.05,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.004892307692307692, 0.004897142857142857, 0.00471, 0.004815714285714285, 0.004812857142857142, 0.004855714285714287, 0.004764285714285714",2,0,0.004892307692307692,0.00018230769230769255
0.0,0.05,1.11,512,17,512,0.0,5,4,1,4,128,0,"0.004814897959183674, 0.00481, 0.00527, 0.00499, 0.00479, 0.00499, 0.00481",0,0,0.004814897959183674,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,4,67,128,128,"0.0062192307692307686, 0.0056614285714285725, 0.005651428571428571, 0.005748571428571429, 0.005900000000000001, 0.005751428571428572, 0.005685714285714286",1,1,0.0056614285714285725,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,0,0,0,0,"0.005756923076923077, 0.006011428571428572, 0.00572, 0.005898571428571428, 0.005887142857142856, 0.005942857142857143, 0.005797142857142857",0,0,0.005756923076923077,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,1,4,128,0,"0.005865714285714287, 0.00556, 0.006220000000000001, 0.00576, 0.00556, 0.00556, 0.00556",0,0,0.005865714285714287,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,67,128,128,"0.004341538461538462, 0.0049099999999999994, 0.004907142857142857, 0.005, 0.005104285714285715, 0.004982857142857142, 0.004974285714285715",0,0,0.004341538461538462,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.004892307692307692, 0.004897142857142857, 0.00471, 0.004815714285714285, 0.004812857142857142, 0.004855714285714287, 0.004764285714285714",2,0,0.004892307692307692,0.00018230769230769255
0.0,0.06,1.11,512,17,512,0.0,5,4,1,4,128,0,"0.004814897959183674, 0.00481, 0.00527, 0.00499, 0.00479, 0.00499, 0.00481",0,0,0.004814897959183674,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,4,67,128,128,"0.0062192307692307686, 0.0056614285714285725, 0.005651428571428571, 0.005748571428571429, 0.005900000000000001, 0.005751428571428572, 0.005685714285714286",1,1,0.0056614285714285725,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,0,0,0,0,"0.005756923076923077, 0.006011428571428572, 0.00572, 0.005898571428571428, 0.005887142857142856, 0.005942857142857143, 0.005797142857142857",0,0,0.005756923076923077,0.0
0.08,0.05,161.15,16,16,25600,0.62,128,64,1,4,128,0,"0.005865714285714287, 0.00556, 0.006220000000000001, 0.00576, 0.00556, 0.00556, 0.00556",0,0,0.005865714285714287,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,4,67,128,128,"0.004341538461538462, 0.0049099999999999994, 0.004907142857142857, 0.005, 0.005104285714285715, 0.004982857142857142, 0.004974285714285715",0,0,0.004341538461538462,0.0
0.0,0.06,1.11,512,17,512,0.0,5,4,0,0,0,0,"0.004892307692307692, 0.004897142857142857, 0.00471, 0.004815714285714285, 0.004812857142857142, 0.004855714285714287, 0.004764285714285714",2,0,0.004892307692307692,0.00018230769230769255
0.0,0.06,1.11,512,17,512,0.0,5,4,1,4,128,0,"0.004814897959183674, 0.00481, 0.00527, 0.00499, 0.00479, 0.00499, 0.00481",0,0,0.004814897959183674,0.0
0.09,0.05,200.89,16,16,30976,0.76,128,64,4,59,128,128,"0.006695384615384617, 0.006138571428571429, 0.006144285714285714, 0.00634, 0.006411428571428572, 0.006247142857142858, 0.006171428571428572",4,0,0.006695384615384617,0.00028395604395604467
0.09,0.05,200.89,16,16,30976,0.76,128,64,0,0,0,0,"0.006258461538461537, 0.006501428571428572, 0.006197142857142857, 0.006395714285714287, 0.006361428571428572, 0.00643857142857143, 0.006370000000000001",2,2,0.006197142857142857,0.0
0.09,0.05,200.89,16,16,30976,0.76,128,64,1,7,128,0,"0.006367346938775508, 0.00604, 0.0068, 0.00626, 0.00604, 0.00603, 0.00604",0,0,0.006367346938775508,0.0
