data, label, time
matrix4,1005,0.000341
matrix208,1005,0.004837
matrix1024,1005,0.138394
16,1005,0.000539
32,1005,0.000827
48,1005,0.001137
64,1005,0.001385
80,1005,0.001652
96,1005,0.002041
112,1005,0.002480
128,1005,0.002649
144,1005,0.003042
160,1005,0.003405
176,1005,0.003898
192,1005,0.004393
208,1005,0.004832
224,1005,0.005314
240,1005,0.005899
256,1005,0.006620
272,1005,0.007116
288,1005,0.007848
304,1005,0.008517
320,1005,0.009331
336,1005,0.010132
352,1005,0.011135
368,1005,0.012178
384,1005,0.013271
400,1005,0.014288
416,1005,0.015413
432,1005,0.016567
448,1005,0.018093
464,1005,0.020630
480,1005,0.022352
496,1005,0.023682
512,1005,0.025574
528,1005,0.027617
544,1005,0.029100
560,1005,0.031049
576,1005,0.033180
592,1005,0.034316
608,1005,0.035774
624,1005,0.039651
640,1005,0.041971
656,1005,0.044330
672,1005,0.047150
688,1005,0.050068
704,1005,0.052699
720,1005,0.055657
736,1005,0.059125
752,1005,0.061879
768,1005,0.065031
784,1005,0.068787
800,1005,0.072562
816,1005,0.074575
832,1005,0.079411
848,1005,0.084123
864,1005,0.089174
880,1005,0.092448
896,1005,0.096838
912,1005,0.101474
928,1005,0.106708
944,1005,0.108856
960,1005,0.116607
976,1005,0.121848
992,1005,0.127090
1008,1005,0.132127
1024,1005,0.138292
matrix4,1010,0.000337
matrix208,1010,0.004932
matrix1024,1010,0.138514
16,1010,0.000559
32,1010,0.000842
48,1010,0.001068
64,1010,0.001378
80,1010,0.001614
96,1010,0.001991
112,1010,0.002290
128,1010,0.002690
144,1010,0.003031
160,1010,0.003432
176,1010,0.003857
192,1010,0.004323
208,1010,0.004915
224,1010,0.005362
240,1010,0.006042
256,1010,0.006587
272,1010,0.007104
288,1010,0.007956
304,1010,0.008455
320,1010,0.009423
336,1010,0.010288
352,1010,0.011133
368,1010,0.012251
384,1010,0.013206
400,1010,0.014257
416,1010,0.015619
432,1010,0.017025
448,1010,0.018016
464,1010,0.020579
480,1010,0.021924
496,1010,0.023419
512,1010,0.025734
528,1010,0.027264
544,1010,0.029025
560,1010,0.031049
576,1010,0.032990
592,1010,0.035347
608,1010,0.037420
624,1010,0.039690
640,1010,0.042339
656,1010,0.044601
672,1010,0.047054
688,1010,0.049553
704,1010,0.052792
720,1010,0.055622
736,1010,0.058998
752,1010,0.062129
768,1010,0.065439
784,1010,0.068955
800,1010,0.072495
816,1010,0.075976
832,1010,0.080247
848,1010,0.084383
864,1010,0.088291
880,1010,0.090082
896,1010,0.097154
912,1010,0.101448
928,1010,0.106729
944,1010,0.111379
960,1010,0.116354
976,1010,0.121674
992,1010,0.127135
1008,1010,0.132510
1024,1010,0.138605
matrix4,1011,0.000343
matrix208,1011,0.006135
matrix1024,1011,0.156899
16,1011,0.000539
32,1011,0.000825
48,1011,0.001064
64,1011,0.001377
80,1011,0.001640
96,1011,0.001989
112,1011,0.002339
128,1011,0.002653
144,1011,0.003026
160,1011,0.003437
176,1011,0.003813
192,1011,0.004275
208,1011,0.004799
224,1011,0.005310
240,1011,0.005786
256,1011,0.006495
272,1011,0.007133
288,1011,0.007937
304,1011,0.008427
320,1011,0.009439
336,1011,0.010156
352,1011,0.011066
368,1011,0.012156
384,1011,0.013514
400,1011,0.014536
416,1011,0.015492
432,1011,0.016653
448,1011,0.018090
464,1011,0.020453
480,1011,0.021291
496,1011,0.022614
512,1011,0.025637
528,1011,0.027446
544,1011,0.029172
560,1011,0.031131
576,1011,0.033598
592,1011,0.035194
608,1011,0.037616
624,1011,0.039357
640,1011,0.042283
656,1011,0.044422
672,1011,0.047225
688,1011,0.049787
704,1011,0.052789
720,1011,0.055399
736,1011,0.058883
752,1011,0.061974
768,1011,0.065380
784,1011,0.068728
800,1011,0.072849
816,1011,0.076025
832,1011,0.080190
848,1011,0.084236
864,1011,0.088733
880,1011,0.092616
896,1011,0.097087
912,1011,0.101449
928,1011,0.106761
944,1011,0.111330
960,1011,0.117047
976,1011,0.122252
992,1011,0.127323
1008,1011,0.132493
1024,1011,0.138305
matrix4,1012,0.000321
matrix208,1012,0.004816
matrix1024,1012,0.138422
16,1012,0.000564
32,1012,0.000849
48,1012,0.001149
64,1012,0.001359
80,1012,0.001657
96,1012,0.002064
112,1012,0.002295
128,1012,0.002745
144,1012,0.003063
160,1012,0.003396
176,1012,0.003814
192,1012,0.004351
208,1012,0.004835
224,1012,0.005242
240,1012,0.005997
256,1012,0.006638
272,1012,0.007298
288,1012,0.007901
304,1012,0.008464
320,1012,0.009424
336,1012,0.010206
352,1012,0.010975
368,1012,0.012278
384,1012,0.013355
400,1012,0.014346
416,1012,0.015484
432,1012,0.016591
448,1012,0.018076
464,1012,0.020302
480,1012,0.021914
496,1012,0.023628
512,1012,0.024143
528,1012,0.026040
544,1012,0.029075
560,1012,0.030893
576,1012,0.033075
592,1012,0.035090
608,1012,0.037625
624,1012,0.039805
640,1012,0.042220
656,1012,0.044524
672,1012,0.047412
688,1012,0.050147
704,1012,0.052782
720,1012,0.055843
736,1012,0.058997
752,1012,0.061964
768,1012,0.064481
784,1012,0.068966
800,1012,0.072655
816,1012,0.076199
832,1012,0.080307
848,1012,0.083979
864,1012,0.088764
880,1012,0.092438
896,1012,0.097153
912,1012,0.101385
928,1012,0.104722
944,1012,0.111301
960,1012,0.116380
976,1012,0.122008
992,1012,0.127332
1008,1012,0.132351
1024,1012,0.138426
matrix4,1013,0.000334
matrix208,1013,0.012364
matrix1024,1013,0.523915
16,1013,0.000546
32,1013,0.000812
48,1013,0.001080
64,1013,0.001358
80,1013,0.001678
96,1013,0.001938
112,1013,0.002288
128,1013,0.002665
144,1013,0.003066
160,1013,0.003429
176,1013,0.003886
192,1013,0.004317
208,1013,0.004828
224,1013,0.005376
240,1013,0.005905
256,1013,0.006509
272,1013,0.007084
288,1013,0.007868
304,1013,0.008610
320,1013,0.009473
336,1013,0.010302
352,1013,0.011003
368,1013,0.012176
384,1013,0.013276
400,1013,0.014259
416,1013,0.015522
432,1013,0.016593
448,1013,0.018248
464,1013,0.020627
480,1013,0.022103
496,1013,0.023464
512,1013,0.025696
528,1013,0.027453
544,1013,0.029089
560,1013,0.030747
576,1013,0.031753
592,1013,0.035528
608,1013,0.037198
624,1013,0.039504
640,1013,0.041953
656,1013,0.044124
672,1013,0.047299
688,1013,0.049734
704,1013,0.052841
720,1013,0.055515
736,1013,0.059282
752,1013,0.061843
768,1013,0.065623
784,1013,0.068865
800,1013,0.072519
816,1013,0.076250
832,1013,0.080079
848,1013,0.084010
864,1013,0.088428
880,1013,0.092413
896,1013,0.097276
912,1013,0.101927
928,1013,0.103890
944,1013,0.111623
960,1013,0.116532
976,1013,0.121770
992,1013,0.127561
1008,1013,0.132546
1024,1013,0.138933
matrix4,1014,0.000344
matrix208,1014,0.012641
matrix1024,1014,0.520728
16,1014,0.000556
32,1014,0.000828
48,1014,0.001075
64,1014,0.001355
80,1014,0.001686
96,1014,0.002067
112,1014,0.002312
128,1014,0.002770
144,1014,0.003031
160,1014,0.003455
176,1014,0.003875
192,1014,0.004309
208,1014,0.004923
224,1014,0.005384
240,1014,0.005905
256,1014,0.006518
272,1014,0.006948
288,1014,0.007766
304,1014,0.008504
320,1014,0.009474
336,1014,0.010215
352,1014,0.010973
368,1014,0.012257
384,1014,0.013249
400,1014,0.014257
416,1014,0.015528
432,1014,0.016663
448,1014,0.017937
464,1014,0.019188
480,1014,0.022085
496,1014,0.022156
512,1014,0.025447
528,1014,0.026073
544,1014,0.028830
560,1014,0.030847
576,1014,0.033348
592,1014,0.035299
608,1014,0.035982
624,1014,0.039769
640,1014,0.042140
656,1014,0.042797
672,1014,0.046821
688,1014,0.049402
704,1014,0.052571
720,1014,0.055594
736,1014,0.059010
752,1014,0.061626
768,1014,0.065404
784,1014,0.068462
800,1014,0.073239
816,1014,0.076262
832,1014,0.077850
848,1014,0.084202
864,1014,0.088465
880,1014,0.092388
896,1014,0.097252
912,1014,0.101310
928,1014,0.106625
944,1014,0.111307
960,1014,0.116448
976,1014,0.119846
992,1014,0.126995
1008,1014,0.130509
1024,1014,0.138200
matrix4,1015,0.000338
matrix208,1015,0.004909
matrix1024,1015,0.135437
16,1015,0.000575
32,1015,0.000843
48,1015,0.001071
64,1015,0.001362
80,1015,0.001613
96,1015,0.001950
112,1015,0.002316
128,1015,0.002748
144,1015,0.003034
160,1015,0.003467
176,1015,0.003921
192,1015,0.004399
208,1015,0.004750
224,1015,0.005241
240,1015,0.005971
256,1015,0.006649
272,1015,0.007289
288,1015,0.007954
304,1015,0.008499
320,1015,0.009441
336,1015,0.010132
352,1015,0.011182
368,1015,0.012160
384,1015,0.013331
400,1015,0.014346
416,1015,0.015579
432,1015,0.016560
448,1015,0.017896
464,1015,0.020262
480,1015,0.021914
496,1015,0.023668
512,1015,0.025505
528,1015,0.027460
544,1015,0.028953
560,1015,0.030871
576,1015,0.033282
592,1015,0.035320
608,1015,0.037420
624,1015,0.039892
640,1015,0.042093
656,1015,0.044632
672,1015,0.047289
688,1015,0.047898
704,1015,0.053001
720,1015,0.055560
736,1015,0.058930
752,1015,0.062002
768,1015,0.065449
784,1015,0.068824
800,1015,0.072555
816,1015,0.076081
832,1015,0.080276
848,1015,0.084114
864,1015,0.088730
880,1015,0.092507
896,1015,0.097358
912,1015,0.101442
928,1015,0.106504
944,1015,0.111366
960,1015,0.116582
976,1015,0.121373
992,1015,0.127184
1008,1015,0.132151
1024,1015,0.138259
matrix4,1020,0.000330
matrix208,1020,0.004958
matrix1024,1020,0.138450
16,1020,0.000563
32,1020,0.000787
48,1020,0.001090
64,1020,0.001350
80,1020,0.001662
96,1020,0.001977
112,1020,0.002288
128,1020,0.002700
144,1020,0.003034
160,1020,0.003467
176,1020,0.003764
192,1020,0.004448
208,1020,0.004790
224,1020,0.005329
240,1020,0.005844
256,1020,0.006574
272,1020,0.007260
288,1020,0.007927
304,1020,0.008450
320,1020,0.009462
336,1020,0.010050
352,1020,0.011095
368,1020,0.012062
384,1020,0.013317
400,1020,0.014243
416,1020,0.015583
432,1020,0.016583
448,1020,0.018113
464,1020,0.020588
480,1020,0.022021
496,1020,0.023721
512,1020,0.025669
528,1020,0.027405
544,1020,0.029145
560,1020,0.030919
576,1020,0.033294
592,1020,0.035236
608,1020,0.037569
624,1020,0.039857
640,1020,0.041922
656,1020,0.044440
672,1020,0.047170
688,1020,0.049972
704,1020,0.052372
720,1020,0.055348
736,1020,0.059192
752,1020,0.061961
768,1020,0.065282
784,1020,0.069333
800,1020,0.071105
816,1020,0.076198
832,1020,0.080284
848,1020,0.084470
864,1020,0.088562
880,1020,0.092872
896,1020,0.097029
912,1020,0.101383
928,1020,0.104177
944,1020,0.111420
960,1020,0.116366
976,1020,0.121918
992,1020,0.127396
1008,1020,0.132137
1024,1020,0.138686
matrix4,1021,0.000324
matrix208,1021,0.005963
matrix1024,1021,0.156102
16,1021,0.000556
32,1021,0.000802
48,1021,0.001108
64,1021,0.001380
80,1021,0.001798
96,1021,0.001998
112,1021,0.002330
128,1021,0.002657
144,1021,0.003037
160,1021,0.003409
176,1021,0.003873
192,1021,0.004183
208,1021,0.004797
224,1021,0.005307
240,1021,0.005817
256,1021,0.006764
272,1021,0.007324
288,1021,0.007787
304,1021,0.008513
320,1021,0.009435
336,1021,0.010077
352,1021,0.011118
368,1021,0.012360
384,1021,0.013331
400,1021,0.014434
416,1021,0.015574
432,1021,0.016644
448,1021,0.017951
464,1021,0.020468
480,1021,0.022110
496,1021,0.023497
512,1021,0.025607
528,1021,0.027621
544,1021,0.029217
560,1021,0.031111
576,1021,0.033083
592,1021,0.035648
608,1021,0.037575
624,1021,0.039635
640,1021,0.042296
656,1021,0.044490
672,1021,0.046779
688,1021,0.049692
704,1021,0.052609
720,1021,0.055320
736,1021,0.059249
752,1021,0.062187
768,1021,0.065356
784,1021,0.069087
800,1021,0.072641
816,1021,0.076212
832,1021,0.080187
848,1021,0.083948
864,1021,0.088486
880,1021,0.092596
896,1021,0.097316
912,1021,0.099109
928,1021,0.106523
944,1021,0.111196
960,1021,0.117059
976,1021,0.118762
992,1021,0.127444
1008,1021,0.129653
1024,1021,0.135469
matrix4,1022,0.000325
matrix208,1022,0.004826
matrix1024,1022,0.138529
16,1022,0.000548
32,1022,0.000797
48,1022,0.001079
64,1022,0.001350
80,1022,0.001716
96,1022,0.001940
112,1022,0.002291
128,1022,0.002658
144,1022,0.003091
160,1022,0.003415
176,1022,0.003773
192,1022,0.004322
208,1022,0.004981
224,1022,0.005274
240,1022,0.005802
256,1022,0.006510
272,1022,0.007230
288,1022,0.007913
304,1022,0.008483
320,1022,0.009482
336,1022,0.010204
352,1022,0.011145
368,1022,0.012369
384,1022,0.013268
400,1022,0.014249
416,1022,0.015461
432,1022,0.016633
448,1022,0.017979
464,1022,0.020535
480,1022,0.021822
496,1022,0.023739
512,1022,0.025434
528,1022,0.027411
544,1022,0.029031
560,1022,0.029141
576,1022,0.032101
592,1022,0.035143
608,1022,0.037643
624,1022,0.039853
640,1022,0.042324
656,1022,0.044539
672,1022,0.047221
688,1022,0.049773
704,1022,0.052950
720,1022,0.055695
736,1022,0.058701
752,1022,0.062041
768,1022,0.065702
784,1022,0.069186
800,1022,0.072897
816,1022,0.076359
832,1022,0.080205
848,1022,0.084495
864,1022,0.088775
880,1022,0.092430
896,1022,0.097581
912,1022,0.101631
928,1022,0.106479
944,1022,0.108424
960,1022,0.116366
976,1022,0.119671
992,1022,0.127590
1008,1022,0.129103
1024,1022,0.138868
matrix4,1023,0.000347
matrix208,1023,0.012172
matrix1024,1023,0.514508
16,1023,0.000527
32,1023,0.000843
48,1023,0.001089
64,1023,0.001346
80,1023,0.001738
96,1023,0.001975
112,1023,0.002295
128,1023,0.002759
144,1023,0.003053
160,1023,0.003434
176,1023,0.003928
192,1023,0.004391
208,1023,0.004821
224,1023,0.005267
240,1023,0.005840
256,1023,0.006545
272,1023,0.007095
288,1023,0.007869
304,1023,0.008565
320,1023,0.009452
336,1023,0.010048
352,1023,0.011200
368,1023,0.012203
384,1023,0.013287
400,1023,0.014179
416,1023,0.015503
432,1023,0.016661
448,1023,0.018029
464,1023,0.019171
480,1023,0.021987
496,1023,0.023582
512,1023,0.025556
528,1023,0.027685
544,1023,0.029276
560,1023,0.031013
576,1023,0.033231
592,1023,0.035401
608,1023,0.036297
624,1023,0.038872
640,1023,0.042142
656,1023,0.044655
672,1023,0.047523
688,1023,0.049696
704,1023,0.051614
720,1023,0.055524
736,1023,0.057306
752,1023,0.062181
768,1023,0.066105
784,1023,0.068964
800,1023,0.070354
816,1023,0.073763
832,1023,0.080293
848,1023,0.084129
864,1023,0.087906
880,1023,0.092479
896,1023,0.097191
912,1023,0.101365
928,1023,0.106677
944,1023,0.111280
960,1023,0.114371
976,1023,0.121693
992,1023,0.127088
1008,1023,0.132397
1024,1023,0.138465
matrix4,1024,0.000197
matrix208,1024,0.012223
matrix1024,1024,0.521710
16,1024,0.000529
32,1024,0.000836
48,1024,0.001080
64,1024,0.001346
80,1024,0.001653
96,1024,0.001976
112,1024,0.002272
128,1024,0.002675
144,1024,0.003031
160,1024,0.003474
176,1024,0.003830
192,1024,0.004432
208,1024,0.004813
224,1024,0.005343
240,1024,0.005828
256,1024,0.006521
272,1024,0.007179
288,1024,0.007799
304,1024,0.008756
320,1024,0.009356
336,1024,0.010239
352,1024,0.011042
368,1024,0.012122
384,1024,0.013365
400,1024,0.014256
416,1024,0.015526
432,1024,0.016655
448,1024,0.018032
464,1024,0.020368
480,1024,0.022177
496,1024,0.023548
512,1024,0.024457
528,1024,0.027512
544,1024,0.029114
560,1024,0.029487
576,1024,0.032949
592,1024,0.035154
608,1024,0.037489
624,1024,0.039653
640,1024,0.041897
656,1024,0.044423
672,1024,0.045303
688,1024,0.047802
704,1024,0.052714
720,1024,0.055675
736,1024,0.059335
752,1024,0.061882
768,1024,0.065292
784,1024,0.068830
800,1024,0.072581
816,1024,0.076190
832,1024,0.080013
848,1024,0.083900
864,1024,0.088390
880,1024,0.092569
896,1024,0.096993
912,1024,0.101792
928,1024,0.103766
944,1024,0.111022
960,1024,0.116495
976,1024,0.119390
992,1024,0.127269
1008,1024,0.132554
1024,1024,0.137262
matrix4,1025,0.000324
matrix208,1025,0.004899
matrix1024,1025,0.138428
16,1025,0.000529
32,1025,0.000814
48,1025,0.001105
64,1025,0.001338
80,1025,0.001648
96,1025,0.001962
112,1025,0.002301
128,1025,0.002692
144,1025,0.003061
160,1025,0.003501
176,1025,0.003759
192,1025,0.004353
208,1025,0.004788
224,1025,0.005389
240,1025,0.005870
256,1025,0.006660
272,1025,0.007200
288,1025,0.007866
304,1025,0.008582
320,1025,0.009507
336,1025,0.010163
352,1025,0.011061
368,1025,0.012229
384,1025,0.013285
400,1025,0.014267
416,1025,0.015485
432,1025,0.016652
448,1025,0.017852
464,1025,0.020407
480,1025,0.022006
496,1025,0.023583
512,1025,0.025744
528,1025,0.027330
544,1025,0.027508
560,1025,0.030755
576,1025,0.032974
592,1025,0.035137
608,1025,0.037507
624,1025,0.039835
640,1025,0.042071
656,1025,0.044477
672,1025,0.047242
688,1025,0.049847
704,1025,0.052823
720,1025,0.055306
736,1025,0.057844
752,1025,0.062047
768,1025,0.065633
784,1025,0.068958
800,1025,0.072597
816,1025,0.076172
832,1025,0.080456
848,1025,0.084291
864,1025,0.088474
880,1025,0.092428
896,1025,0.097297
912,1025,0.101297
928,1025,0.106638
944,1025,0.111323
960,1025,0.115799
976,1025,0.118806
992,1025,0.127162
1008,1025,0.132296
1024,1025,0.138197
matrix4,1030,0.000103
matrix208,1030,0.010014
matrix1024,1030,0.188194
16,1030,0.000553
32,1030,0.000782
48,1030,0.001093
64,1030,0.001341
80,1030,0.001621
96,1030,0.002000
112,1030,0.002350
128,1030,0.002589
144,1030,0.003050
160,1030,0.003387
176,1030,0.003832
192,1030,0.004391
208,1030,0.004888
224,1030,0.005243
240,1030,0.005823
256,1030,0.006710
272,1030,0.007235
288,1030,0.007790
304,1030,0.008541
320,1030,0.009379
336,1030,0.010177
352,1030,0.010997
368,1030,0.012090
384,1030,0.013348
400,1030,0.014327
416,1030,0.015530
432,1030,0.016582
448,1030,0.017785
464,1030,0.020496
480,1030,0.022081
496,1030,0.023933
512,1030,0.025444
528,1030,0.027579
544,1030,0.027671
560,1030,0.031117
576,1030,0.033440
592,1030,0.035256
608,1030,0.037567
624,1030,0.039662
640,1030,0.042289
656,1030,0.044587
672,1030,0.046867
688,1030,0.050122
704,1030,0.052466
720,1030,0.055917
736,1030,0.059003
752,1030,0.061921
768,1030,0.065466
784,1030,0.067732
800,1030,0.072592
816,1030,0.075952
832,1030,0.080166
848,1030,0.081741
864,1030,0.088416
880,1030,0.092356
896,1030,0.094747
912,1030,0.101663
928,1030,0.106610
944,1030,0.111392
960,1030,0.116521
976,1030,0.121638
992,1030,0.127440
1008,1030,0.129482
1024,1030,0.137994
matrix4,1031,0.000323
matrix208,1031,0.006210
matrix1024,1031,0.205742
16,1031,0.000548
32,1031,0.000816
48,1031,0.001109
64,1031,0.001340
80,1031,0.001670
96,1031,0.001980
112,1031,0.002276
128,1031,0.002663
144,1031,0.003000
160,1031,0.003452
176,1031,0.003811
192,1031,0.004311
208,1031,0.004758
224,1031,0.005244
240,1031,0.005883
256,1031,0.006515
272,1031,0.007224
288,1031,0.007751
304,1031,0.008557
320,1031,0.009428
336,1031,0.010316
352,1031,0.011136
368,1031,0.012184
384,1031,0.013288
400,1031,0.014166
416,1031,0.015649
432,1031,0.016566
448,1031,0.017966
464,1031,0.020303
480,1031,0.022028
496,1031,0.023618
512,1031,0.025654
528,1031,0.027578
544,1031,0.029352
560,1031,0.031169
576,1031,0.033237
592,1031,0.035204
608,1031,0.037495
624,1031,0.039622
640,1031,0.042465
656,1031,0.043201
672,1031,0.046939
688,1031,0.050018
704,1031,0.050721
720,1031,0.055702
736,1031,0.058897
752,1031,0.061821
768,1031,0.065412
784,1031,0.068811
800,1031,0.072902
816,1031,0.076146
832,1031,0.080484
848,1031,0.084263
864,1031,0.088604
880,1031,0.093235
896,1031,0.096798
912,1031,0.101521
928,1031,0.103713
944,1031,0.111383
960,1031,0.116835
976,1031,0.121769
992,1031,0.127347
1008,1031,0.132474
1024,1031,0.138495
matrix4,1032,0.000298
matrix208,1032,0.004893
matrix1024,1032,0.189735
16,1032,0.000559
32,1032,0.000832
48,1032,0.001097
64,1032,0.001391
80,1032,0.001697
96,1032,0.001958
112,1032,0.002299
128,1032,0.002636
144,1032,0.003063
160,1032,0.003528
176,1032,0.003867
192,1032,0.004298
208,1032,0.004792
224,1032,0.005261
240,1032,0.005959
256,1032,0.006670
272,1032,0.007238
288,1032,0.007804
304,1032,0.008571
320,1032,0.009313
336,1032,0.010109
352,1032,0.011213
368,1032,0.012244
384,1032,0.013296
400,1032,0.014203
416,1032,0.015700
432,1032,0.016680
448,1032,0.018000
464,1032,0.020455
480,1032,0.021987
496,1032,0.023347
512,1032,0.025845
528,1032,0.027789
544,1032,0.027843
560,1032,0.030907
576,1032,0.033334
592,1032,0.033647
608,1032,0.037803
624,1032,0.040064
640,1032,0.040930
656,1032,0.044494
672,1032,0.047269
688,1032,0.050009
704,1032,0.053170
720,1032,0.055724
736,1032,0.059391
752,1032,0.062157
768,1032,0.066057
784,1032,0.069020
800,1032,0.072818
816,1032,0.076468
832,1032,0.080643
848,1032,0.083787
864,1032,0.088368
880,1032,0.092713
896,1032,0.097022
912,1032,0.101148
928,1032,0.106193
944,1032,0.111329
960,1032,0.116743
976,1032,0.121527
992,1032,0.124264
1008,1032,0.132832
1024,1032,0.138303
matrix4,1033,0.000103
matrix208,1033,0.012144
matrix1024,1033,0.537603
16,1033,0.000560
32,1033,0.000797
48,1033,0.001141
64,1033,0.001363
80,1033,0.001622
96,1033,0.002015
112,1033,0.002326
128,1033,0.002732
144,1033,0.003034
160,1033,0.003416
176,1033,0.003787
192,1033,0.004395
208,1033,0.004907
224,1033,0.005296
240,1033,0.005879
256,1033,0.006563
272,1033,0.007248
288,1033,0.007813
304,1033,0.008523
320,1033,0.009450
336,1033,0.010152
352,1033,0.011154
368,1033,0.012145
384,1033,0.013401
